self fixing intelligent ant clustering algorithm graphs,https://ieeexplore.ieee.org/document/8489059/,paper introduce two ant based algorithms graph clustering problem first algorithm intelligent ant clustering iac uses techniques hopping ants relaxed drop function ants memories stagnation control improvements original ant graph clustering algorithm ackls kuntz et al 1 second algorithm self fixing intelligent ant clustering sfiac inspired polymorphic ant species pheidole genus 2 sfiac second type major ants foragers introduced improve global clustering quality addition minor workers housekeepers run iac locally sfiac outperforms achieves modularity values acommas 3 iac 7 10 benchmark networks robust different graphs practice speed sfiac least 10 times faster mmas making comparatively scalable algorithm
robust tdoa based solution source location using mixed huber loss,https://ieeexplore.ieee.org/document/9679707/,paper proposes source localization solution robust measurement outliers time differences arrivals tdoa measurements solution uses piecewise loss function named mixed huber loss mhl proposed based classical huber loss hl refined version mhl able effectively mitigate impact levels measurement outliers setting two triggering thresholds practice appropriate triggering threshold values obtained simulation given level measurement noise rough range potential measurement outliers clustering based approach proposed improve robustness localization solution reference sensor related outliers simulations included examine solutions performance compare several benchmarks proposed mhl based solution shown superior classical solution benchmarks solution shown even robust multiple measurement outliers furthermore influence range measurement outliers reference sensor effectively mitigated clustering based approach
robust consistent clustering recovery via sdp approaches,https://ieeexplore.ieee.org/document/8439918/,clustering plays important role exploratory analysis identifying patterns group objects recently similaritybased clustering attracted much attention due ability partition modern datasets high dimensional heterogeneous features furthermore variety methods proposed obtain similarity metric objects paper focus following problem given noisy similarity information data set may contain outliers find underlying clustering structure without prior knowledge number clustersk propose semidefinite programming sdp approach solve problem give conditions guarantee exact recovery gaussian similarity matrix model vanishing probability error show certain necessary conditions sdp algorithm consistent high probability experimental results synthetic data demonstrate effectiveness approach
clustering learning nonnegative halfspace,https://ieeexplore.ieee.org/document/8521244/,paper proposes novel clustering algorithm called nonnegative halfspace clustering nhc revealing nonnegative halfspace structure samples halfspace union nearly independent halfspaces class samples dominated halfspace since subspace independent assumption imposed samples nhc robust increasing number classes compared subspace clustering methods sparse space clustering obtaining halfspace structure adjacency graph almost blockwise well grouped cutting techniques experiment section implement nhc competitive algorithms two database cbcl reuters21578 result shows nhc performs better two database robust ssc
clustering algorithm based minimum spanning tree density,https://ieeexplore.ieee.org/document/8713247/,minimum spanning tree mst clustering algorithm based density proposed background effective support dataset noises split merge stages employed proposed clustering algorithm furthermore density estimation method designed split stage maximal connected sub graph employed merge stage experiments performed synthetic real datasets clustering results show proposed clustering algorithm detect clusters noises moreover clusters complex shapes recognized well demonstrates proposed clustering algorithm robust noises
improvingksubspaces via coherence pursuit,https://ieeexplore.ieee.org/document/8457298/,subspace clustering powerful generalization clustering highdimensional data analysis lowrank cluster structure leveraged accurate inferenceksubspaces kss alternating algorithm mirrorskmeans classical approach clustering model likekmeans kss highly sensitive initialization yet kss two major handicaps beyond issue first unlikekmeans kss objective nphard approximate within finite factor large enough subspace rank second known the2subspace estimation step faulty estimated cluster points multiple subspaces paper demonstrate additional drawbacks provide proof former offer solution latter use robust subspace recovery rsr method known coherence pursuit cop many rsr methods developed recent years handle case outliers low rank prove cop handle lowrank outliers low computational complexity make ideal incorporate subspace estimation step kss demonstrate synthetic data cop successfully rejects lowrank outliers show combining cop withksubspaces yields stateoftheart clustering performance canonical benchmark datasets
robust fault analysis using sensors semiconductor manufacturing processes,https://ieeexplore.ieee.org/document/8726567/,since first introduction integrated circuits ics dramatic improvements semiconductor manufacturing technologies minimize even slightest faults manufacturing processes many studies conducted systematically analyze causes faults paper propose algorithm finds causes faults clustering fault detection results experiments show algorithm forms good clusters runs similar sources faults
new subspace multiobjective approach clustering selection regions interests histopathological images,https://ieeexplore.ieee.org/document/9504811/,histopathology images represent source assistance pathologists diagnosing cancer however histopathology cancer image analysis pathologists mostly diagnose pathology positive small part considered cancer tissue small parts called regions interest roi patches finding relevant patches crucial save computation time memory subspace clustering discovers clusters embedded multiple overlapping subspaces high dimensional data extension feature selection tries identify relevant subsets features relevant clustering process however subspace clustering algorithms provide partition data based one cluster validity measure assuming homogeneous similarity measure entire data set makes algorithms robust variations data characteristics therefore beneficial optimize multiple validity indices simultaneously capture different aspects datasets goal multiobjective clustering methods moc derive significant clusters applying two objective functions paper proposes new clustering algorithm patch selection based subspace multiobjective clustering find datas best partitioning images relevant patches
marginalized multiview ensemble clustering,https://ieeexplore.ieee.org/document/8691702/,multiview clustering mvc aims explore underlying cluster structure shared multiview data drawn research efforts recent years exploit complementary information among multiple views existing methods mainly learn common latent subspace develop certain loss across different views ignoring higher level information basic partitions bps generated singleview clustering algorithm light propose novel marginalized multiview ensemble clustering 2 vec method paper specifically solve mvc ec way generates bps view individually seeks consensus one means naturally leverage complementary information multiview data upon partition space order boost robustness approach marginalized denoising process adopted mimic data corruptions noises provides robust partitionlevel representations view training singlelayer autoencoder lowrank sparse decomposition seamlessly incorporated denoising process explicitly capture consistency information meanwhile compensate distinctness heterogeneous features spectral consensus graph partitioning also involved model make 2 vec unified optimization framework moreover multilayer 2 vec eventually delivered stacked fashion encapsulate nonlinearity partitionlevel representations handling complex data experimental results eight realworld data sets show efficacy approach compared several stateoftheart multiview ec methods also showcase method performs well partial multiview data
sparse representationbased intuitionistic fuzzy clustering approach find group intrarelations group leaders largescale decision making,https://ieeexplore.ieee.org/document/8430575/,paper sparse representationbased intuitionistic fuzzy clustering srifc approach presented solving largescale decision making lsdm problem consists two algorithms sparse representationbased intuitionistic fuzzy clusteringexactly precision algorithm presented exactly precision requirement sparse representationbased intuitionistic fuzzy clusteringsoft precision scalable algorithm proposed soft precision scalable requirements proposed srifc approach decision makers clustered several interest groups according interest preferences relation sparsity intuitionistic fuzzy assessment information purpose presented srifc approach investigate group intrarelations among dms detect group leaders interest group clustering process according illustrative experiment results presented srifc approach adaptive unsupervised clustering method presents robust efficient lsdm problems
adaptive wavelet clustering highly noisy data,https://ieeexplore.ieee.org/document/8731604/,paper make progress unsupervised task mining arbitrarily shaped clusters highly noisy datasets task present many realworld applications based fundamental work first applies wavelet transform data clustering propose adaptive clustering algorithm denoted adawave exhibits favorable characteristics clustering selfadaptive thresholding technique adawave parameter free handle data various situations deterministic fast linear time orderinsensitive shapeinsensitive robust highly noisy data requires preknowledge data models moreover adawave inherits ability wavelet transform cluster data different resolutions adopt grid labeling data structure drastically reduce memory consumption wavelet transform adawave used relatively high dimensional data experiments synthetic well natural datasets demonstrate effectiveness efficiency proposed method
new fuzzy clustering algorithm intervalvalued data based cityblock distance,https://ieeexplore.ieee.org/document/8859017/,intervalvalued data needed example object represents group individuals variables used describe need assume value expresses variability inherent description group intervalvalued data arise practical situations recording monthly interval temperatures meteorological stations daily interval stock prices etc paper proposed robust partitioning fuzzy clustering algorithm intervalvalued data based adaptive cityblock distance takes account relevance variables according boundaries distance changes iteration algorithm different one cluster another method optimizes objective function alternating three steps compute representatives group fuzzy partition well relevance weights intervalvalued variables boundary experiments synthetic real intervalvalued datasets corroborate usefulness robustness proposed algorithm
robust selfsparse fuzzy clustering image segmentation,https://ieeexplore.ieee.org/document/9162644/,traditional fuzzy clustering algorithms suffer two problems image segmentations one algorithms sensitive outliers due nonsparsity fuzzy memberships algorithms often cause image oversegmentation due loss image local spatial information address issues propose robust selfsparse fuzzy clustering algorithm rssfca image segmentation proposed rssfca makes two contributions first concerns regularization gaussian metric integrated objective function fuzzy clustering algorithms obtain fuzzy membership sparsity reduces proportion noisy features improves clustering results second concerns connectedcomponent filtering based area density balance strategy ccfadb proposed address problem image oversegmentation compared integration local spatial information objective functions presented ccfadb simpler faster removal small areas experimental results show proposed rssfca addresses two problems current fuzzy clustering algorithms ie outlier sensitivity oversegmentation provides better image segmentation results stateoftheart algorithms
robust adaptive sparse learning method graph clustering,https://ieeexplore.ieee.org/document/8451374/,graph clustering aims group data clusters according similarity graph received sufficient attention computer vision basis clustering quality graph affects results directly paper robust adaptive sparse learning rasl method proposed improve graph quality contributions made paper three fold 1 sparse representation technique employed enforce graph sparsity l21 norm introduced improve robustness 2 intrinsic manifold structure captured investigating local relationship data points 3 efficient optimization algorithm designed solve proposed problem experimental results various realworld benchmark datasets demonstrate promising results proposed graphbased clustering method
robust distributed clustering algorithm multitask networks,https://ieeexplore.ieee.org/document/8429927/,propose new adaptive clustering algorithm robust various multitask environments positional relationships among optimal vectors reference signal determined using meansquare deviation relation derived onestep leastmeansquare update clustering performed combining determinations positional relationships several iterations geometrical basis unlike conventional clustering algorithms using simple thresholding method proposed algorithm perform clustering accurately various multitask environments simulation results show proposed algorithm accurate estimation accuracy conventional algorithms insensitive parameter selection
graph sparsebased robust nonnegative block value decomposition clustering,https://ieeexplore.ieee.org/document/8500156/,paper first investigate nonnegative block value decomposition nbvd approach graphbased representation clustering called gnbvd propose threestep graph sparsebased robust nbvd gsrnbvd via robust nbvd rnbvd framework robustness outliers obtained converting frobenius norm error function the21norm nbvd structure compensates effect samples conforming nbvd exploit connection learning matrix corresponding coefficients sparse representation enforce sparse constraints middle matrix rnbvd framework called srnbvd enhance geometrical information data space new space add term objective minimization function regularized graph representation compact form called gsrnbvd prove convergence proposed methods show visualization effectiveness gnbvd gsrnbvd stepbystep finally evaluate proposed clustering methods different kinds data sets experimental results confirm methods outperforms several stateoftheart methods different metrics
coverage optimization based immune clustering topology wireless sensor networks,https://ieeexplore.ieee.org/document/8606686/,characteristics wireless sensor network working scenario wireless communication great affect clustering topology coverage performance furtherly affect transmission reliability robustness network biological immune algorithm adopted solve issues clustering topology control coverage optimization wireless sensor network deployed static mobilizable nodes immune clustering coverage optimization algorithm icco proposed includes immune clustering optimization algorithm icio immune coverage optimization algorithm icoo immune efficient clustering done static senor nodes hierarchical clustering topology control established optimized locations mobile sensor nodes dynamically adjusted immune algorithm realize maximum value coverage multiobjective optimization issue mathematical model established analyze performance network including convergence energy consumption area coverage simulations show icco realized maximum coverage robust topology improved performance fault tolerance mobilizable nodes
robust nonlinear matrix factorization dictionary learning denoising clustering,https://ieeexplore.ieee.org/document/9366807/,low dimensional nonlinear structure abounds datasets across computer vision machine learning kernelized matrix factorization techniques recently proposed learn nonlinear structures denoising classification dictionary learning missing data imputation observing image matrix sufficiently large feature space lowrank however nonlinear methods fail presence sparse noise outliers work propose new robust nonlinear factorization method called robust nonlinear matrix factorization rnlmf rnlmf constructs dictionary data space factoring kernelized feature space noisy matrix decomposed sum sparse noise matrix clean data matrix lies low dimensional nonlinear manifold rnlmf robust sparse noise outliers scales matrices thousands rows columns empirically rnlmf achieves noticeable improvements baseline methods denoising clustering
change detection polsar image time series new clustering approach,https://ieeexplore.ieee.org/document/9513856/,change detection radar image time series important task help monitor deforestation global warming consequences present method detect changes time polarimetric sar images based clustering approach first step provides segmentation image one detects changes monitoring resulting labels work based robust clustering algorithm increases flexibility segmentation stage report outcome method tested simulated real polarimetric sar data change detection results promising comparing performance standard methods
scalable robust community detection randomized sketching,https://ieeexplore.ieee.org/document/8955821/,article explores analyzes unsupervised clustering large partially observed graphs propose scalable provable randomized framework clustering graphs generated stochastic block model clustering first applied submatrix graphs adjacency matrix associated reduced graph sketch constructed using random sampling clusters full graph inferred based clusters extracted sketch using correlationbased retrieval step uniform random node sampling shown improve computational complexity clustering full graph cluster sizes balanced new random degreebased node sampling algorithm presented significantly improves upon performance clustering algorithm even clusters unbalanced framework improves phase transitions matrixdecompositionbased clustering regard computational complexity minimum cluster size shown nearly dimensionfree low intercluster connectivity regime third sampling technique shown improve balance randomly sampling nodes based spatial distribution provide analysis numerical results using convex clustering algorithm based matrix completion
finding stable clustering noisy data via structureaware representation,https://ieeexplore.ieee.org/document/9006431/,clustering one prominent topics machine learning multitude clustering methods proposed among spectral clustering attracted much attention however practice spectral clustering highly sensitive noise data postprocessing step eg kmeans eigenvectors often required obtain clustering indicators may optimal also scale well largescale data due eigendecomposition procedureshere propose structureaware clustering model address issues achieve goal highquality affinity matrix extracted original noisy data sparse additive decomposition used approximate ideal clustering structure jointly learn highquality affinity matrix well spectral embedding unified model thus robust noise obtaining optimal clustering indicators without postprocessing steps improve clustering stability considering laplacian eigengap affinity matrix show larger laplacian eigengap stable clustering results introduce speedup strategy effectively compute eigenvectors large matrices experimental results demonstrate proposed model outperforms existing approaches noisy data
spatial weighted robust clustering multivariate time series based quantile dependence application mobility covid19 pandemic,https://ieeexplore.ieee.org/document/9653863/,paper fuzzy clustering model multivariate time series based quantile crossspectral density principal component analysis extended including weighting system assigns weight principal component accordance importance concerning underlying clustering structure ii penalization term allowing take account spatial information iterative solutions new model employs exponential distance order gain robustness outlying series derived simulation study shows weighting system substantially enhances effectiveness former approach behaviour extended model terms spatial penalization term also analysed application involving multivariate time series mobility indicators concerning covid19 pandemic highlights usefulness proposed technique
camonet mothflame optimization mfo based clustering algorithm vanets,https://ieeexplore.ieee.org/document/8454304/,network aggregated wirelessly connected vehicles recognized vehicular ad hoc networks vanets clustering vehicular network technique among many others targets improve communication proficiency vanets cluster one cluster head ch used manage whole cluster communications accomplished chs ie intercluster intracluster communications efficiency network measured number chs load ch lifetime clusters paper novel clustering algorithm centered mothflame optimization vanets camonet anticipated natureinspired algorithm camonet generates optimized clusters robust transmission camonet evaluated experimentally renowned techniques multiobjective particle swarm optimization clustering algorithm based ant colony optimization vanets comprehensive learning particle swarm optimization assess comparative efficiency algorithms numerous experiments performed results accomplished modifying values grid size network number nodes network transmission range nodes speed direction transmission range nodes notable factors considered optimized clustering results indicate camonet delivers near optimal results develops efficient method perform vehicular clustering order improve overall performance network
robust multifeature spectral clusteirng hyperspectral band selection,https://ieeexplore.ieee.org/document/8898252/,paper presents robust multifeature spectral clustering rmsc method hyperspectral band selection rmsc combines four features hyperspectral bands formulates lowrank sparse decomposition program estimate integrated similarity matrix spectral clustering integrated similarity matrix assumed represent total similarity information band information entropy band correlation band divergence alleviate negative effects noise outliers hyperspectral images spectral clustering implemented integrated similarity matrix select appropriate bands experimental results indian pines datasets show rmsc could greatly improve classification accuracy spectral clustering meanwhile outperform stateoftheart band selection methods
joint feature selection selfrepresentation learning robust multiview subspace clustering,https://ieeexplore.ieee.org/document/8970884/,era big data easier access data multiview representations heterogeneous feature spaces view often unlabeled partial even full noises unique challenges properties motivate us develop novel robust multiview subspace clustering framework rmsc learns consensus affinity matrix ideal subspace structure extending joint feature selection selfrepresentation model jfssr concretely rmsc learns consensus graph across diverse views exactly k connected components k number clusters encoded block diagonal selfrepresentation matrix besides emphasize l21norm minimization loss function reduce redundant irrelevant features implicitly assign adaptive weight view without introducing additional parameters lastly alternating optimization algorithm derived solve nonconvex formulated objective extensive empirical results synthetic data realworld benchmark data sets show rmsc consistently outperforms several representative multiview clustering approaches
empirical study density peak clustering,https://ieeexplore.ieee.org/document/9728922/,density peak clustering dpc one effective densitybased clustering algorithms due ability detect arbitrary clusters robust noise since first introduction 2014 cited thousand times paper presents comprehensive analysis dpc algorithms performance uci gaussian data sets used data sets different properties intersecting clusters unbalanced data different densities many clustering algorithms perform well obtained results aim evaluate advantages disadvantages algorithm propose open research directions
joint learning fuzzy kmeans nonnegative spectral clustering side information,https://ieeexplore.ieee.org/document/8543185/,one widely used clustering techniques fuzzy kmeans fkm assigns every data point cluster certain degree membership however conventional fkm approach relies square data fitting term sensitive outliers ignoring prior information paper develop novel robust fuzzy kmeans clustering algorithm namely joint learning fuzzy kmeans nonnegative spectral clustering side information proposed method combines fuzzy kmeans nonnegative spectral clustering unified model exploit prior knowledge data pairs quality affinity graph clustering performance improved addition purpose enhancing robustness adaptive loss function adopted objective function since smoothly interpolates 11norm 12norm finally experimental results benchmark datasets verify effectiveness superiority clustering method
robust building energy pattern mining method application demand forecasting,https://ieeexplore.ieee.org/document/9203357/,current shift netherlands energy systems reduce carbon footprint appropriate planning essential however obtaining accurate energy predictions become increasingly difficult coupled weather user behavior volatility work proposes robust load pattern identification method clustering whilst assessing benefit attained information enhancing accuracies building energy prediction robust crossvalidation illustrated assessing varying distance metrics clustering algorithms namely euclidean mahalanobis distances fuzzy cmeans agglomerative hierarchical clustering leveraging nine identified characterized patterns final indirect evaluation realized energy demand forecasting proposed data mining method provides better understanding interactions user behavior future energy needs fundamentally impact strategic energy planning asset management collaborative operations
data clustering based community structure mutual knearest neighbor graph,https://ieeexplore.ieee.org/document/8441226/,data clustering fundamental machine learning problem community structure common social biological networks article propose novel data clustering algorithm uses phenomenon mutual k nearest neighbor mknn graph constructed input dataset use authentic scoresa metric measures strength edge social network graphto rank edges mknn graph removing edges gradually order authentic scores collapse mknn graph components find clusters proposed method two major advantages comparing popular data clustering algorithms first robust noise data second finds clusters arbitrary shape evaluated algorithm synthetic noisy datasets synthetic 2d datasets realworld image datasets results noisy datasets show proposed algorithm clearly outperforms competing algorithms terms normalized mutual information nmi scores proposed algorithm one fail data synthetic 2d dataset specifically designed show limitations clustering algorithms testing realworld image datasets best nmi scores achieved proposed algorithm competing algorithm proposed algorithm computational complexity ok3nknlog kn space complexity okn better equivalent popular clustering algorithms
robust cluster synchronization dynamical networks directed switching topology via averaging method,https://ieeexplore.ieee.org/document/9268958/,article investigates bounded cluster synchronization problem dynamical systems generic linear type lipschitz nonlinear type directed switching network cluster equipped virtual leader produces desired trajectory agents track required fraction systems influenced leader interaction topology describes information exchange among dynamical systems well virtual leaders allowed time varying welldefined average infinite horizon augmented cluster consisting agents well corresponding virtual leader timeaverage network topology required directed spanning tree transform cluster synchronization problem stability problem via averaging method proved convergence property types dynamical systems exclusively determined averaging system network topology switches sufficiently fast compared original systems finally concluded intracluster coupling strength timeaverage topology stronger threshold bounded cluster synchronization realized fast switching linear nonlinear systems two examples provided verify results
energy optimization wsn routing using kmeans clustering algorithm ant colony algorithm,https://ieeexplore.ieee.org/document/9254459/,wireless sensor network network connected sensor devices used monitor physical state order aid control state main issues wsns energy consumption sensors routing efficiency nodes communicate study new architecture wireless sensor networks proposed based ant colony optimization algorithm kmeans clustering technique enables efficient routing energy point view robust limited times sensor networks size without infrastructure requirements special nodes thus facilitating implementation wsns widely opening range possible applications method proves better efficiency terms routing energy consumption compared leach clustering protocol variations fuzzyleach clustering schemes
novel density peaks clustering halo node assignment method based knearest neighbor theory,https://ieeexplore.ieee.org/document/8918459/,density peaks clustering dpc algorithm sensitive recognition halo nodes halo nodes edge density peaks clustering algorithm lower local density outliers distributed halo nodes novel halo identification method based density peaks clustering algorithm utilize advantage dbscan algorithm quickly identify outliers improved sensitivity halo nodes however identified halo nodes cannot effectively assigned adjacent clusters therefore paper use knearest neighbor knn algorithm classify identified halo nodes knearest neighbor simplest efficient classification method knn algorithm advantages high accuracy insensitivity outliers input hypothesis data hence proposed novel density peaks clustering halo node assignment algorithm based knearest neighbor theory knnhdpc knnhdpc grasp internal relations outliers cluster nodes deeply dig deeper relations nodes experimental results demonstrate proposed algorithm effectively cluster reclassify large number complex data quickly dig potential relationship noise points cluster points improved algorithm higher clustering accuracy original dpc algorithm essentially robust clustering results
restricted connection orthogonal matching pursuit sparse subspace clustering,https://ieeexplore.ieee.org/document/8902043/,sparse subspace clustering ssc one popular methods clustering group data points lying union lowdimensional subspaces however ssc may suffer heavy computational burden applying orthogonal matching pursuit omp ssc may accelerate computation tradeoff loss clustering accuracy letter propose noiserobust algorithm restricted connection orthogonal matching pursuit sparse subspace clustering rcompssc improve clustering accuracy remain computationally efficient restricting number connections data point iteration omp also develop framework control matrix realize rcompssc proposed control matrix applied selection strategies data point analysis experiments synthetic data two realworld databases eyaleb usps demonstrated algorithm outperforms methods clustering accuracy
secant manifold constrained random projections improved cluster ensembles,https://ieeexplore.ieee.org/document/8489361/,paper present two contributions framework ensemble clustering work expands robust k nearest neighborhood clustering ensemble include random projections increasing stochastic exploration data set clustered addition propose constrain random projection ensemble contain distancepreserving projection directions latter obtained constraining projection directions orthogonal socalled secant manifold input data set promising results shown series benchmark data sets
sparse dual density peaks algorithm cluster analysis highdimensional data,https://ieeexplore.ieee.org/document/8547519/,density peaks dp algorithm cluster analysis introduced rodriguez laio 2014 proven empirically competitive superior multiple aspects contemporary clustering algorithms yet suffers certain drawbacks limitations used clustering highdimensional data introduce sddp sparse dual version dp following dp principle maintaining appealing properties find use sparse descriptor local density robust representation analyzing exploiting consequential properties able use sparse graphmatrix expressions operations throughout clustering process result sddp provably linearscaling computation complexity practical conditions show experimental results several realworld highdimensional datasets sddp outperforms dp robustness accuracy selfgoverness efficiency
roadmap robust science highthroughput applications developers perspective,https://ieeexplore.ieee.org/document/9556084/,scientists using highthroughput computing htc paradigm scientific discovery rely complex software systems heterogeneous architectures must deliver robust science ie ensuring performance scalability space time trust technology people infrastructures reproducible confirmable research developers must overcome variety obstacles pursue workflow interoperability identify tools libraries robust science port codes across different architectures establish trust nondeterministic results poster presents recommendations build roadmap overcome challenges enable robust science htc applications workflows findings collected international community software developers virtual world cafe may 2021
internal validity index based densityinvolved distance,https://ieeexplore.ieee.org/document/8672850/,crucial evaluate quality clustering results cluster analysis although many cluster validity indices cvis proposed literature limitations dealing nonspherical datasets one reason measure cluster separation consider impact outliers neighborhood clusters paper new robust distance measure one density incorporated designed solve problem internal validity index based separation measure proposed index cope spherical nonspherical structure clusters experimental results indicate proposed index outperforms classical cvis
distributionally robust planning data delivery distributed satellite cluster network,https://ieeexplore.ieee.org/document/8719020/,emerging distributed satellite cluster network dscn holds great promise various practical fields including earth observation disaster rescue tracking forest fires dscn environment essential achieve best data delivery performance coordinating multidimensional heterogeneous dynamic resources however realworld applications distribution longterm data arrival often fully known motivated fact propose distributionally robust twostage stochastic optimization framework considering dynamic network resources partially known distribution information longterm data arrival aiming maximizing total network reward formulate twostage stochastic flow optimization problem based extended time expanded graph introduce ambiguity set uncertain distribution longterm random data arrival inspired idea distributionally robust optimization basis proposed ambiguity set propose data arrival distribution robust twostage recourse dadrtr algorithm converting original stochastic optimization problem deterministic cone optimization problem computationally tractable extensive simulations conducted evaluate impact various network parameters algorithm performance validate proposed dadrtr algorithm achieve high data delivery performance without full distribution information longterm data arrival
investigation spectral clustering signed graph matrix representations,https://ieeexplore.ieee.org/document/8547575/,signed graphs 11 allow favorable adverse relationships becoming common model choice various data analysis applications eg correlation clustering 1 spectral clustering 9 unlike unsigned graphs collective agreement matrix representation relates unsigned graph laplacian currently exists three proposed matrix representations 9 proposes zero rowsum preserving laplacian signed laplacian 8 proposes physics preserving laplacian physics laplacian 4 proposes expansion signed laplacian unsigned laplacian twice number degreesoffreedom grembans expansion investigate three proposed matrix representations respect quality traditional unsigned graph spectral clustering concepts provide three numerical tests use stochastic block model negative edge weights observe best matrix representation spectral clustering depends underlying structure signed graph may unavailable however since grembans expansion matrix provides higher quality clusters combinations inner outerconnection probabilities positive negative valued edges conclude grembans expansion robust representation use spectral clustering
hybrid chainhypergraph p systems multiobjective ensemble clustering,https://ieeexplore.ieee.org/document/8853276/,clustering classic combined optimization problem widely used pattern recognition image processing market analysis however efficiency clustering algorithms decreases amount data increases addition existing methods optimize one objective therefore may suitable datasets certain features address limitations paper develop new hybrid chainhypergraph p system named hchps makes full use parallelism p systems well advantages chain hypergraph topology structures accurate efficient clustering new p system comprises three types subsystems ie reaction chain membrane subsystems local communication membrane subsystems global ensemble membrane subsystems type subsystems implemented endtoend hchps new rules membrane structures parallel particular obtain efficient clustering center objects make algorithm robust data various features reaction chain membrane subsystems perform three different multiobjective strategies simultaneously new chain evolution rules increase population diversity cluster centers local communication membrane subsystems utilize transport rules membranes coevolution nondominated objects global ensemble membrane subsystems conduct new dense representation multisize ensemble strategy improve accuracy final results evaluations two artificial data sets 17 reallife data sets demonstrate robustness proposed method correctly clustering data sets different dimensions shapes experimental results outperform baseline stateoftheart methods moreover benefiting parallelism hchps less time consuming methods featuring average completion time 2807 seconds 17 reallife data sets moreover
density peaks spatial clustering grid neighborhood search,https://ieeexplore.ieee.org/document/9095889/,application spatial data clustering densitybased clustering method achieve good results dpc algorithm densitybased clustering algorithm discover clustering irregular shapes algorithm trustworthy clustering results simple implement parameter robust however dpc algorithm needs calculate distance two pairs takes long time calculate local density highdensity distance largescale spatial data sets solve problem low efficiency large datasets paper improved dpc algorithm proposed density peak clustering algorithm dpscgns based grid neighborhood search dpscgns map raw data grid cells redefine local distance highdensity distance grid cells using grid index neighborhood information local density highdensity distance grid cells calculated rapidly experiments several data sets demonstrate efficiency dpscgns algorithm improved without decline clustering effect
epsiloncoresets clustering outliers doubling metrics,https://ieeexplore.ieee.org/document/8555160/,study problem constructing coresets k zclustering problem doubling metric mx coreset weighted subset x weight function w 0 ksubset c x k holds xs wx z x c 1 xx z x c present efficient algorithm constructs coreset k zclustering problem mx size coreset depends parameters k z doubling dimension ddimm best knowledge first efficient ccoreset construction size independent x general clustering problems doubling metrics end establish first relation doubling dimension mx shattering dimension vcdimension range space induced distance relation known since one easily construct instances neither one bounded function surprisingly show allow small 1 distortion distance function distorted distance called smoothed distance function shattering dimension upper bounded oddimm purpose coreset construction bound suffice works unweighted spaces therefore introduce notion error probabilistic shattering dimension prove drastically better upper bound oddimmlog1log log 1 probabilistic shattering dimension weighted doubling metrics turns upper bound probabilistic shattering dimension enough constructing small coreset believe new relation doubling shattering dimensions independent interest may find applications furthermore study robust coresets k zclustering outliers doubling metric show improved connection approximation robust coresets
improving unsupervised image clustering robust learning,https://ieeexplore.ieee.org/document/9578903/,unsupervised image clustering methods often introduce alternative objectives indirectly train model subject faulty predictions overconfident results overcome challenges current research proposes innovative model ruc inspired robust learning rucs novelty utilizing pseudolabels existing image clustering models noisy dataset may include misclassified samples retraining process revise misaligned knowledge alleviate overconfidence problem predictions models flexible structure makes possible used addon module clustering methods helps achieve better performance multiple datasets extensive experiments show proposed model adjust model confidence better calibration gain additional robustness adversarial noise
supervised noise reduction clustering automotive 4d radar,https://ieeexplore.ieee.org/document/9659953/,automotive industry radar technology essential component object identification due low cost robust accuracy harsh weather conditions clustering unsupervised machine learning technique groups together individual radar responses detect objects clustering significant step automotive object identification pipeline cluster quality speed especially critical extent densitybased clustering algorithms made significant progress due ability operate data sets unknown quantity clusters however many densitybased clustering algorithms dbscan remain unable deal inherently noisy radar data furthermore many existing algorithms adapted operate stateoftheart 4d radar systems thus propose novel pipeline utilizes supervised machine learning predict noisy points 4d radar point clouds leveraging historical data input noise predictions two proposed cluster formation approaches respectively involving dynamic fixed search radii best performing model performs roughly 153 percent better baseline dbscan terms vmeasure quickest model finishes 75 percent less time dbscan performing 130 percent better terms vmeasure
fuzzy possibilistic clustering multiple instance linear regression,https://ieeexplore.ieee.org/document/8491540/,multiple instance regression mir operates collection bags bag contains multiple instances sharing identical realvalued label instances called primary instances contribute bags label remaining instances noise outliers observations goal mir identify primary instances within bag learn regression model predict label previously unseen bag paper present algorithm uses robust fuzzy clustering appropriate distance learn multiple linear models noisy feature space simultaneously show fuzzy memberships useful allowing instances belong multiple models possibilistic memberships allow identification primary instances bag respect model also use possibilistic memberships identify optimal number regression models evaluate approach series synthetic data sets show approach achieves higher accuracy existing methods
fibernet 20 automatic neural network based tool clustering white matter fibers brain,https://ieeexplore.ieee.org/document/8363672/,brains white matter fiber tracts impaired range common devastating conditions alzheimers disease brain trauma developmental disorders autism neurogenetic syndromes many studies examine connectivity microstructure brains neural pathways spurring development algorithms extract measure tracts fiber bundles clustering white matter wm fibers wholebrain tractography anatomically meaningful bundles still challenging problem existing tract segmentation methods use atlases regions interest roi unsupervised spectral clustering even atlasbased segmentation always partition brain set recognizable fiber bundles deep learning techniques applied automatically segment cluster white matter fibers propose robust approach using convolutional neural networks cnns learn shape features fiber bundles exploit cluster wm fibers bundles range tests across diverse fiber bundles illustrate accuracy method ability suppress false positive fibers
